,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,age
3616,595000,28000,Petrol,Individual,Manual,2.0,17.0,1198 ,108.5,5.0,3
3617,800000,60000,Diesel,Individual,Manual,1.0,23.65,1248 ,88.5,5.0,4
3618,350000,70000,Petrol,Individual,Manual,1.0,13.87,1598 ,86,5.0,8
3619,275000,110000,Diesel,Individual,Manual,1.0,19.1,1405 ,70,5.0,8
3620,420000,10000,Petrol,Individual,Manual,1.0,15.37,1196 ,73,5.0,2
3621,250000,110000,Diesel,Individual,Manual,2.0,18.1,1493 ,110,5.0,13
3622,250000,100000,Diesel,Individual,Manual,2.0,17.8,1248 ,75,5.0,14
3623,290000,120000,Diesel,Individual,Manual,2.0,12.05,2179 ,120,8.0,13
3624,525000,60000,Petrol,Individual,Automatic,1.0,16.9,1197 ,82,5.0,5
3625,250000,110000,Diesel,Individual,Manual,3.0,10.5,2609 ,120,7.0,13
3627,430000,10000,Petrol,Individual,Manual,1.0,23.1,998 ,67.04,5.0,4
3628,630000,35000,Petrol,Individual,Manual,1.0,21.4,1197 ,83.1,5.0,4
3629,550000,23000,Petrol,Individual,Manual,1.0,20.3,1199 ,84,5.0,3
3630,630000,15000,Diesel,Individual,Manual,2.0,28.4,1248 ,74,5.0,2
3631,850000,20000,Diesel,Individual,Manual,1.0,18.49,2179 ,120,9.0,3
3632,455000,90000,Diesel,Individual,Manual,1.0,13.6,2523 ,63,7.0,10
3633,445000,90000,Diesel,Individual,Manual,1.0,13.6,2523 ,63,7.0,10
3634,370000,80000,Diesel,Individual,Manual,1.0,21.9,1396 ,88.76,5.0,8
3635,500000,50000,Petrol,Individual,Manual,1.0,18.9,1197 ,82,5.0,5
3637,140000,185000,Diesel,Individual,Manual,2.0,19.4,1405 ,70,5.0,9
3638,550000,40000,Petrol,Individual,Manual,1.0,21.21,1197 ,81.80,5.0,2
3639,300000,30000,Petrol,Individual,Manual,1.0,23.01,999 ,67,5.0,4
3640,150000,120000,Diesel,Individual,Manual,1.0,23.03,1396 ,69,5.0,10
3641,229999,500000,Petrol,Individual,Manual,2.0,18.9,998 ,67.1,5.0,10
3642,880000,46000,Diesel,Individual,Manual,1.0,15.4,2179 ,120,7.0,4
3643,900000,120000,Diesel,Individual,Manual,1.0,11.5,2982 ,171,7.0,10
3644,720000,80000,Diesel,Individual,Manual,1.0,15.4,2523 ,75,9.0,6
3645,550000,90000,Diesel,Individual,Manual,2.0,22.54,1396 ,88.73,5.0,5
3646,720000,90000,Diesel,Individual,Manual,1.0,15.4,2523 ,75,9.0,6
3648,535000,70000,Diesel,Individual,Manual,1.0,25.2,1248 ,74,5.0,5
3649,320000,91000,Diesel,Individual,Manual,3.0,24.4,1120 ,71,5.0,6
3650,500000,90000,Diesel,Individual,Manual,1.0,22.54,1396 ,88.73,5.0,6
3651,525000,110000,Diesel,Individual,Manual,2.0,20.77,1248 ,88.76,7.0,7
3652,220000,90000,Petrol,Individual,Manual,1.0,23.01,999 ,67,5.0,2
3653,350000,50000,Petrol,Individual,Manual,1.0,23.84,1199 ,84,5.0,3
3654,530000,60000,Diesel,Individual,Manual,1.0,18.49,1493 ,100,7.0,5
3655,215000,35000,Petrol,Individual,Manual,1.0,22.74,796 ,47.3,5.0,8
3656,335000,100000,Diesel,Individual,Manual,1.0,20.54,1598 ,103.6,5.0,9
3657,320000,90000,Diesel,Individual,Manual,2.0,24.4,1120 ,71,5.0,6
3658,135000,120000,Diesel,Individual,Manual,2.0,20.0,1399 ,68,5.0,10
3659,175000,95000,Petrol,Individual,Manual,2.0,19.0,998 ,66.1,5.0,12
3660,800000,35000,Diesel,Individual,Manual,1.0,15.96,2523 ,62.1,7.0,4
3661,78000,38000,Petrol,Individual,Manual,2.0,15.3,1193 ,65.3,5.0,14
3662,565000,56000,Petrol,Individual,Manual,2.0,17.4,1497 ,117.3,5.0,7
3663,575000,50000,Diesel,Individual,Manual,1.0,22.54,1396 ,88.73,5.0,4
3664,170000,70000,Petrol,Individual,Manual,2.0,21.1,814 ,55.2,5.0,7
3665,250999,30000,Petrol,Individual,Manual,1.0,22.74,796 ,47.3,5.0,7
3666,950000,188000,Diesel,Individual,Manual,1.0,16.0,2179 ,140,7.0,6
3667,650000,60000,Petrol,Individual,Manual,1.0,17.8,1497 ,117.3,5.0,7
3668,550000,133000,Diesel,Individual,Manual,1.0,14.0,2179 ,138.1,7.0,8
3669,650000,160000,Diesel,Individual,Manual,1.0,12.8,2494 ,102,7.0,11
3670,800000,150000,Diesel,Individual,Manual,2.0,15.1,2179 ,140,7.0,8
3671,250999,30000,Petrol,Individual,Manual,1.0,22.05,796 ,47.3,5.0,1
3672,170000,60000,Petrol,Individual,Manual,2.0,22.74,796 ,47.3,5.0,8
3673,250000,30000,Diesel,Individual,Manual,1.0,19.09,1396 ,69,5.0,8
3674,312000,80000,Petrol,Individual,Manual,1.0,13.7,1399 ,98.82,7.0,7
3675,250000,20000,Petrol,Individual,Manual,1.0,22.74,796 ,47.3,5.0,7
3676,200000,80000,Petrol,Individual,Manual,1.0,21.1,814 ,55.2,5.0,8
3677,670000,73000,Diesel,Individual,Manual,1.0,15.4,2523 ,75,7.0,5
3678,270000,50000,Petrol,Individual,Manual,1.0,21.1,814 ,55.2,5.0,4
3679,360000,200000,Diesel,Individual,Manual,1.0,15.96,2523 ,62.1,7.0,9
3680,630000,46000,Diesel,Individual,Manual,1.0,28.4,1248 ,74,5.0,3
3681,55599,36088,Petrol,Individual,Manual,1.0,16.1,796 ,37,4.0,18
3682,400000,50000,Diesel,Individual,Manual,1.0,23.5,909 ,45,8.0,3
3683,420000,50000,Diesel,Individual,Manual,1.0,22.54,1396 ,88.73,5.0,7
3684,764000,25000,Petrol,Individual,Manual,1.0,20.73,1373 ,91.1,5.0,3
3685,710000,30000,Diesel,Individual,Manual,1.0,15.96,2523 ,62.1,7.0,2
3686,1575000,30000,Diesel,Individual,Manual,1.0,17.6,2179 ,153.86,7.0,3
3687,1050000,13000,Diesel,Individual,Manual,1.0,17.0,2200 ,139.01,7.0,3
3688,1000000,15000,Petrol,Individual,Manual,1.0,19.01,1462 ,103.2,6.0,2
3689,650000,44000,Diesel,Dealer,Manual,1.0,23.65,1248 ,88.5,5.0,4
3690,600000,63000,Diesel,Individual,Manual,1.0,22.77,1498 ,98.59,5.0,6
3691,509999,110000,Diesel,Individual,Manual,1.0,18.49,1493 ,100,7.0,5
3692,610000,14000,Petrol,Individual,Manual,1.0,19.1,1197 ,82,5.0,4
3693,310000,35000,Petrol,Individual,Manual,1.0,24.7,796 ,47.3,5.0,4
3694,720000,35000,Diesel,Individual,Manual,1.0,15.96,2523 ,62.1,7.0,5
3695,158000,110000,Diesel,Individual,Manual,2.0,19.09,1396 ,69,5.0,9
3696,175000,85700,Diesel,Individual,Manual,2.0,17.0,1405 ,70,5.0,10
3697,217000,120000,Diesel,Individual,Manual,1.0,21.1,1248 ,73.9,5.0,11
3698,484999,50000,Diesel,Individual,Manual,1.0,25.8,1498 ,98.6,5.0,8
3700,550000,35000,Diesel,Individual,Manual,1.0,24.4,1120 ,71,5.0,5
3701,280000,70000,Petrol,Individual,Manual,2.0,18.6,1197 ,85.8,5.0,9
3702,350000,90000,Petrol,Individual,Manual,1.0,14.09,1596 ,99.6,5.0,8
3703,1150000,42000,Diesel,Individual,Manual,2.0,16.0,2179 ,140,7.0,4
3704,420000,30000,Petrol,Individual,Manual,2.0,18.9,1197 ,82,5.0,5
3705,810000,80000,Petrol,Individual,Manual,1.0,20.73,1373 ,91.1,5.0,4
3706,290000,90000,Petrol,Individual,Manual,3.0,17.0,1197 ,80,5.0,10
3707,180000,60000,Petrol,Individual,Manual,1.0,18.6,1199 ,79.4,5.0,9
3708,160000,162000,Petrol,Individual,Manual,1.0,15.37,1196 ,73,5.0,11
3709,66000,70000,Petrol,Individual,Manual,3.0,23.9,624 ,37.48,4.0,4
3710,369000,20000,Petrol,Individual,Manual,2.0,20.51,998 ,67.04,5.0,6
3711,300000,80000,Diesel,Individual,Manual,2.0,13.93,2179 ,138.1,7.0,9
3712,350000,90000,Diesel,Individual,Manual,1.0,13.6,2523 ,63,7.0,13
3713,220000,120000,Petrol,Individual,Automatic,2.0,19.2,1197 ,80,5.0,13
3714,160000,220000,Diesel,Individual,Manual,1.0,14.8,2499 ,80,10.0,16
3715,221000,100000,Diesel,Individual,Manual,2.0,17.8,1248 ,75,5.0,12
3716,400000,35000,Petrol,Individual,Manual,1.0,17.57,1193 ,88.7,5.0,4
3717,250000,120000,Petrol,Individual,Manual,2.0,13.4,2362 ,164.7,5.0,17
3718,390000,120000,Diesel,Individual,Manual,4.0,13.6,2523 ,63,7.0,10
3719,190000,110000,Petrol,Individual,Manual,1.0,15.37,1196 ,73,5.0,9
3720,300000,60000,Petrol,Individual,Manual,1.0,25.17,799 ,53.3,5.0,4
3721,750000,27000,Diesel,Individual,Manual,1.0,22.54,1396 ,88.73,5.0,4
3722,650000,50000,Diesel,Individual,Manual,1.0,26.59,1248 ,74,5.0,5
3723,635000,40000,Petrol,Individual,Manual,1.0,17.8,1198 ,86.7,5.0,3
3724,520000,88000,Diesel,Individual,Manual,2.0,22.32,1582 ,126.32,5.0,8
3725,1500000,50000,Diesel,Individual,Manual,1.0,16.36,2179 ,140,7.0,1
3726,415000,80000,Diesel,Individual,Manual,2.0,22.32,1582 ,126.32,5.0,9
3727,700000,60000,Diesel,Individual,Manual,1.0,22.54,1396 ,88.76,5.0,2
3728,484999,26000,Petrol,Individual,Manual,2.0,21.21,1197 ,81.80,5.0,4
3729,120000,80000,Petrol,Individual,Manual,2.0,16.6,1388 ,68,5.0,14
3730,220000,60000,Petrol,Individual,Manual,2.0,21.1,814 ,55.2,5.0,7
3731,320000,80000,Petrol,Individual,Manual,2.0,20.36,1197 ,78.9,5.0,7
3732,375000,90000,Diesel,Individual,Manual,2.0,22.9,1248 ,74,5.0,10
3733,440000,80000,Diesel,Individual,Manual,2.0,22.32,1582 ,126.32,5.0,9
3734,550000,15000,Petrol,Individual,Automatic,1.0,18.9,1197 ,81.86,5.0,2
3735,640000,35000,Diesel,Individual,Manual,2.0,25.2,1248 ,74,5.0,4
3736,420000,120000,Diesel,Individual,Manual,1.0,23.59,1364 ,67.04,5.0,7
3737,330000,63000,Diesel,Individual,Manual,3.0,24.0,1120 ,70,5.0,5
3738,800000,25000,Diesel,Individual,Manual,1.0,21.66,1498 ,108.62,5.0,2
3739,240000,64500,Petrol,Individual,Manual,1.0,18.9,998 ,67.1,5.0,10
3740,360000,100000,Diesel,Individual,Manual,2.0,25.32,1198 ,77,6.0,5
3741,750000,40000,Diesel,Individual,Manual,1.0,23.9,1582 ,126.2,5.0,4
3742,570000,15000,Petrol,Individual,Manual,2.0,18.6,1197 ,81.83,5.0,4
3743,450000,25000,Diesel,Individual,Manual,1.0,23.59,1364 ,67.04,5.0,6
3744,270000,82000,Petrol,Individual,Manual,3.0,18.5,1197 ,85.80,5.0,5
3745,459999,87000,Diesel,Individual,Manual,1.0,20.77,1248 ,88.76,7.0,9
3746,240000,80000,Petrol,Individual,Manual,2.0,23.95,998 ,67.05,5.0,6
3747,320000,110000,Diesel,Individual,Manual,3.0,19.01,1461 ,108.45,5.0,9
3748,149000,148000,Diesel,Individual,Manual,2.0,21.12,1248 ,88.8,5.0,10
3749,1500000,40000,Diesel,Individual,Manual,1.0,16.36,2179 ,140,7.0,3
3750,180000,70000,Petrol,Individual,Manual,1.0,16.36,1495 ,93.7,5.0,10
3751,185000,70000,LPG,Individual,Manual,2.0,13.45,1086 ,62.1,5.0,9
3752,65000,40000,Petrol,Individual,Manual,2.0,16.1,796 ,37,4.0,13
3753,130000,120000,Diesel,Individual,Manual,1.0,17.0,1405 ,70,5.0,11
3754,330000,60000,Diesel,Individual,Manual,1.0,17.8,1399 ,67,5.0,9
3755,190000,90000,Diesel,Dealer,Manual,1.0,18.8,1248 ,90,5.0,10
3756,501000,68000,Diesel,Dealer,Manual,1.0,22.9,1248 ,74,5.0,7
3757,600000,24500,Diesel,Dealer,Manual,1.0,25.8,1498 ,98.6,5.0,4
3758,570000,77000,Diesel,Dealer,Manual,2.0,15.1,2179 ,140,7.0,9
3759,450000,85000,Diesel,Dealer,Manual,1.0,25.8,1498 ,98.6,5.0,6
3760,285000,45500,Petrol,Dealer,Manual,1.0,16.78,1496 ,88.73,5.0,10
3761,490000,67000,Diesel,Dealer,Manual,1.0,28.4,1248 ,74,5.0,7
3762,500000,77000,Diesel,Dealer,Manual,1.0,28.4,1248 ,74,5.0,7
3763,275000,47000,Petrol,Dealer,Manual,1.0,21.1,814 ,55.2,5.0,5
3764,440000,57000,Petrol,Dealer,Manual,1.0,23.84,1199 ,84.48,5.0,4
3765,825000,71500,Diesel,Dealer,Manual,1.0,22.54,1396 ,88.73,5.0,3
3766,411000,110000,Diesel,Dealer,Manual,1.0,23.59,1364 ,67.04,5.0,9
3767,470000,82000,Diesel,Dealer,Manual,2.0,26.59,1248 ,74,5.0,8
3768,445000,70000,Diesel,Dealer,Manual,2.0,28.4,1248 ,74,5.0,8
3769,752000,28000,Diesel,Dealer,Manual,1.0,27.39,1248 ,74,5.0,4
3770,650000,125000,Diesel,Dealer,Manual,2.0,21.14,1498 ,103.52,5.0,5
3771,450000,67000,Diesel,Dealer,Manual,2.0,28.4,1248 ,74,5.0,8
3772,350000,93500,Petrol,Dealer,Manual,3.0,17.0,1497 ,118,5.0,10
3773,511000,8500,Petrol,Dealer,Manual,1.0,22.0,1197 ,81.80,5.0,9
3774,700000,80000,Diesel,Dealer,Manual,1.0,27.39,1248 ,74,5.0,5
3775,1800000,30000,Diesel,Individual,Automatic,1.0,11.36,2755 ,171.5,7.0,5
3776,550000,14200,Petrol,Individual,Manual,1.0,18.16,1196 ,86.8,5.0,3
3777,142000,97000,Petrol,Individual,Manual,1.0,16.6,1388 ,68,5.0,14
3778,725000,90000,Diesel,Individual,Manual,1.0,13.93,2179 ,138,7.0,9
3779,630000,30000,Petrol,Individual,Manual,1.0,18.6,1197 ,81.83,5.0,4
3780,480000,50000,Petrol,Individual,Manual,1.0,18.6,1197 ,81.83,5.0,6
3781,330000,30000,Petrol,Individual,Manual,1.0,23.95,998 ,67.05,5.0,5
3782,500000,20000,Petrol,Individual,Manual,1.0,11.96,1298 ,80,8.0,4
3783,300000,60300,Diesel,Individual,Manual,1.0,22.07,1199 ,73.9,5.0,9
3784,400000,35000,Diesel,Individual,Manual,1.0,23.0,1248 ,88.7,5.0,6
3785,320000,80000,Diesel,Individual,Manual,1.0,13.93,2179 ,138.03,7.0,10
3786,180000,44391,Petrol,Individual,Manual,2.0,19.81,1086 ,68.05,5.0,13
3787,530000,58000,Diesel,Individual,Manual,1.0,27.39,1248 ,74,5.0,5
3788,600000,40000,Diesel,Individual,Manual,1.0,15.96,2523 ,62.1,7.0,6
3789,780000,66000,Diesel,Individual,Manual,2.0,24.52,1248 ,88.5,7.0,4
3790,700000,110000,Diesel,Individual,Manual,1.0,26.0,1498 ,98.6,5.0,5
3791,175000,56315,Diesel,Individual,Manual,1.0,25.44,936 ,57.6,5.0,8
3792,735000,70000,Diesel,Individual,Manual,1.0,16.5,1493 ,70,7.0,4
3793,325000,120000,Diesel,Individual,Manual,1.0,23.59,1364 ,67.06,5.0,8
3794,225000,100000,Diesel,Individual,Manual,1.0,14.8,2499 ,80,10.0,15
3795,350000,90000,Diesel,Individual,Manual,2.0,23.0,1248 ,88.7,5.0,6
3796,110000,120000,LPG,Individual,Manual,3.0,17.3,1061 ,57.5,5.0,15
3797,85000,160000,Petrol,Individual,Manual,4.0,18.2,998 ,67.1,5.0,14
3798,150000,100000,Petrol,Individual,Manual,4.0,13.4,1794 ,125,5.0,15
3799,225000,120000,Diesel,Individual,Manual,3.0,19.3,1248 ,73.9,5.0,12
3800,111000,100000,Diesel,Individual,Manual,2.0,18.0,1248 ,75,5.0,11
3801,150000,70000,Petrol,Individual,Manual,3.0,18.9,1061 ,67,5.0,14
3802,300000,15151,Petrol,Individual,Manual,2.0,21.1,814 ,55.2,5.0,4
3803,630000,60000,Diesel,Individual,Manual,1.0,15.4,1997 ,120,7.0,6
3804,206000,100000,Petrol,Individual,Manual,1.0,19.81,1086 ,68.05,5.0,10
3805,70000,110000,Petrol,Individual,Manual,4.0,18.9,998 ,67.1,5.0,15
3806,567000,7000,Petrol,Individual,Automatic,1.0,18.9,1197 ,81.86,5.0,2
3807,65000,35000,Petrol,Individual,Manual,1.0,18.9,998 ,67.1,5.0,16
3808,550000,60000,Diesel,Individual,Manual,2.0,26.59,1248 ,74,5.0,5
3809,140000,70000,Petrol,Individual,Manual,4.0,20.36,1197 ,78.9,5.0,11
3810,300000,30000,Petrol,Individual,Manual,1.0,25.17,799 ,53.3,5.0,5
3811,500000,70000,Petrol,Individual,Manual,2.0,15.85,1499 ,110.4,5.0,8
3812,400000,128000,Petrol,Individual,Manual,1.0,18.9,1197 ,82,5.0,6
3814,850000,120000,Diesel,Individual,Manual,2.0,12.8,2494 ,102,8.0,9
3815,570000,15000,Diesel,Individual,Manual,1.0,25.2,1248 ,74,5.0,7
3816,699000,60000,Diesel,Individual,Manual,1.0,28.4,1248 ,74.02,5.0,4
3817,355000,80000,Petrol,Individual,Manual,1.0,19.4,1198 ,86.8,5.0,8
3818,690000,80000,Diesel,Individual,Manual,1.0,26.59,1248 ,74,5.0,5
3819,180000,114321,Diesel,Individual,Manual,2.0,17.8,1399 ,68,5.0,15
3820,200000,120000,Diesel,Individual,Manual,1.0,19.4,1405 ,70,5.0,8
3821,575000,120000,Diesel,Individual,Manual,2.0,12.05,2179 ,120,8.0,9
3822,415000,146000,Diesel,Individual,Manual,1.0,23.59,1364 ,67.06,5.0,7
3823,350000,30000,LPG,Individual,Manual,1.0,19.2,1086 ,68.05,5.0,9
3824,350000,20000,Petrol,Individual,Manual,1.0,21.1,814 ,55.2,5.0,4
3825,632000,150000,Diesel,Individual,Manual,1.0,23.59,1364 ,67.05,5.0,4
3826,325000,70000,CNG,Individual,Manual,2.0,21.94,1196 ,61.7,5.0,7
3827,511000,90000,Petrol,Individual,Manual,2.0,16.3,1797 ,147.5,5.0,8
3828,300000,100000,Petrol,Individual,Manual,3.0,17.0,1497 ,118,5.0,11
3829,70000,188000,Petrol,Individual,Manual,4.0,18.9,998 ,67.1,5.0,16
3830,180000,100000,Petrol,Individual,Manual,3.0,19.81,1086 ,68.05,5.0,13
3831,2711000,9000,Diesel,Dealer,Automatic,1.0,13.6,1999 ,177,5.0,4
3832,5150000,20000,Petrol,Dealer,Automatic,1.0,22.37,2487 ,214.56,5.0,2
3833,3200000,45000,Diesel,Dealer,Automatic,1.0,19.33,1999 ,177,5.0,4
3834,503000,110000,Diesel,Individual,Manual,1.0,14.1,2179 ,147.94,7.0,6
3835,3800000,20000,Diesel,Individual,Automatic,1.0,18.0,1969 ,190,5.0,2
3836,2000000,68089,Petrol,Trustmark Dealer,Automatic,1.0,19.16,2494 ,157.7,5.0,5
3837,225000,58343,Petrol,Trustmark Dealer,Manual,1.0,21.79,998 ,67.05,5.0,8
3838,740000,38817,Diesel,Dealer,Manual,1.0,27.39,1248 ,74,5.0,3
3839,550000,56494,Petrol,Trustmark Dealer,Manual,1.0,18.2,1199 ,88.7,5.0,5
3840,750000,79328,Diesel,Trustmark Dealer,Manual,2.0,12.99,2494 ,100.6,7.0,8
3841,650000,5621,Petrol,Trustmark Dealer,Automatic,1.0,22.0,1197 ,81.80,5.0,2
3842,625000,25538,Petrol,Trustmark Dealer,Manual,1.0,16.78,1496 ,88.73,5.0,4
3843,600000,69779,Petrol,Dealer,Automatic,1.0,22.0,1197 ,81.80,5.0,3
3844,450000,56290,Diesel,Dealer,Manual,1.0,24.0,1186 ,73.97,5.0,4
3845,5400000,7500,Diesel,Dealer,Automatic,1.0,16.78,1995 ,190,5.0,2
3846,5500000,8500,Diesel,Dealer,Automatic,1.0,16.78,1995 ,190,5.0,2
3847,779000,7032,Petrol,Trustmark Dealer,Automatic,1.0,19.0,1199 ,88.76,5.0,2
3848,645000,11000,Petrol,Dealer,Automatic,1.0,14.3,1598 ,103.5,5.0,5
3849,2475000,2000,Diesel,Dealer,Automatic,1.0,16.8,1984 ,150,5.0,3
3850,730000,37333,Petrol,Individual,Manual,1.0,18.6,1197 ,81.83,5.0,4
3851,450000,15000,Diesel,Individual,Manual,2.0,20.77,1248 ,88.76,7.0,7
3852,550000,330000,Petrol,Individual,Manual,2.0,13.44,2359 ,198.25,5.0,9
3853,420000,60000,CNG,Individual,Manual,1.0,26.6,998 ,58.16,5.0,4
3854,509999,80000,Diesel,Individual,Manual,2.0,23.59,1364 ,67.05,5.0,5
3855,905000,110000,Diesel,Individual,Manual,1.0,12.99,2494 ,100.6,7.0,6
3857,140000,72000,Petrol,Individual,Manual,2.0,19.7,796 ,46.3,5.0,10
3858,300000,140000,Diesel,Individual,Manual,2.0,12.8,2494 ,102,8.0,15
3859,300000,80000,Petrol,Individual,Manual,2.0,18.5,1197 ,85.80,5.0,6
3860,225000,120000,Diesel,Individual,Manual,2.0,19.3,1248 ,73.9,5.0,11
3861,860000,90000,Diesel,Individual,Manual,2.0,12.99,2494 ,100.6,8.0,6
3862,400000,100000,Diesel,Individual,Manual,2.0,20.46,1461 ,83.8,5.0,9
3863,190000,90000,Petrol,Individual,Manual,3.0,17.5,1298 ,85.8,5.0,12
3864,350000,140000,Diesel,Individual,Manual,3.0,25.8,1498 ,98.6,5.0,8
3865,75000,120000,Petrol,Individual,Manual,1.0,18.0,995 ,62,5.0,11
3866,860000,35000,Diesel,Individual,Automatic,1.0,24.3,1248 ,88.5,5.0,2
3867,250000,50000,Petrol,Individual,Manual,2.0,23.95,998 ,67.05,5.0,7
3868,700000,82000,Diesel,Individual,Manual,1.0,24.8,1396 ,88.7,5.0,4
3869,399000,70000,Diesel,Individual,Manual,3.0,25.2,1248 ,74,5.0,7
3870,320000,90000,Petrol,Individual,Manual,1.0,18.5,1197 ,85.80,5.0,5
3871,2000000,60000,Diesel,Individual,Automatic,1.0,12.55,2982 ,168.5,7.0,6
3872,1100000,79000,Diesel,Individual,Manual,2.0,20.6,1968 ,141,5.0,7
3873,750000,291000,Diesel,Individual,Manual,2.0,12.8,2494 ,102,7.0,10
3874,750000,250000,Diesel,Individual,Manual,2.0,12.8,2494 ,102,7.0,11
3875,530000,20000,Diesel,Individual,Manual,1.0,15.96,2523 ,63,9.0,3
3876,750000,53000,Diesel,Individual,Manual,1.0,28.09,1248 ,88.5,5.0,4
3877,560000,21500,Petrol,Individual,Automatic,1.0,19.34,1198 ,76,5.0,4
3878,450000,89000,Diesel,Individual,Manual,1.0,27.28,1047 ,69,5.0,4
3879,459999,35000,Petrol,Individual,Manual,2.0,19.1,1197 ,85.8,5.0,8
3880,235000,43000,Petrol,Individual,Manual,2.0,19.0,998 ,67.1,5.0,8
3881,180000,80000,Petrol,Individual,Manual,2.0,17.92,1086 ,62.1,5.0,12
3882,140000,80000,Petrol,Individual,Manual,2.0,17.8,1086 ,63,5.0,14
3883,620000,110000,Diesel,Individual,Manual,1.0,22.54,1396 ,88.73,5.0,7
3884,190000,100000,Petrol,Individual,Manual,1.0,21.1,814 ,55.2,5.0,9
3885,380000,25000,Petrol,Individual,Manual,1.0,21.1,814 ,55.2,5.0,3
3886,1145000,20000,Diesel,Individual,Manual,1.0,23.0,1498 ,98.96,5.0,2
3887,540000,70000,Diesel,Individual,Manual,1.0,22.95,1248 ,74,5.0,4
3888,800000,197000,Diesel,Individual,Manual,1.0,12.8,2494 ,102,7.0,10
3889,150000,100000,Petrol,Individual,Manual,2.0,14.0,1061 ,64,5.0,15
3890,55000,70000,Petrol,Individual,Manual,1.0,16.1,796 ,37,4.0,26
3891,919999,140000,Diesel,Individual,Manual,1.0,16.0,2179 ,140,7.0,6
3893,135000,50000,Petrol,Individual,Manual,1.0,19.7,796 ,46.3,5.0,12
3894,340000,40300,Petrol,Individual,Manual,1.0,23.84,1199 ,84,5.0,4
3895,525000,120000,Diesel,Individual,Manual,2.0,12.8,2494 ,102,8.0,11
3896,411000,25000,Petrol,Individual,Manual,2.0,23.1,998 ,67.04,5.0,5
3897,150000,155000,Petrol,Individual,Manual,3.0,18.9,998 ,67.1,5.0,11
3898,575000,50000,Petrol,Individual,Automatic,1.0,19.0,1199 ,88.7,5.0,6
3899,595000,30030,Petrol,Dealer,Manual,1.0,18.6,1197 ,81.83,5.0,4
3900,525000,29029,Petrol,Dealer,Manual,1.0,19.1,1197 ,82,5.0,4
3901,335000,72072,Diesel,Dealer,Manual,1.0,21.1,1248 ,73.9,5.0,9
3902,300000,54000,Diesel,Individual,Manual,1.0,20.0,1399 ,68,5.0,9
3903,415000,82082,Diesel,Dealer,Manual,1.0,22.54,1396 ,88.73,5.0,9
3904,925000,48000,Diesel,Individual,Manual,2.0,16.0,2179 ,140,7.0,5
3905,750000,20000,Petrol,Individual,Manual,1.0,17.5,1373 ,91.1,7.0,5
3906,1150000,49000,Diesel,Individual,Automatic,1.0,22.0,1582 ,126.2,5.0,3
3907,260000,35000,Petrol,Individual,Manual,3.0,19.44,1198 ,67,7.0,6
3908,260000,67000,CNG,Individual,Manual,1.0,33.44,796 ,40.3,4.0,4
3909,347000,80600,Diesel,Individual,Manual,1.0,19.3,1248 ,73.9,5.0,10
3910,195000,58609,Petrol,Individual,Manual,2.0,21.1,814 ,55.2,5.0,8
3911,265000,33003,Petrol,Individual,Manual,1.0,15.7,1172 ,67,5.0,5
3912,320000,43000,CNG,Individual,Manual,2.0,26.6,998 ,58.16,5.0,5
3913,590000,16500,Petrol,Individual,Manual,1.0,18.6,1197 ,81.83,5.0,5
3914,650000,138000,Diesel,Individual,Manual,2.0,12.8,2494 ,102,8.0,9
3915,509999,165500,Diesel,Individual,Manual,2.0,14.0,2523 ,75,9.0,8
3916,350000,120000,Diesel,Individual,Manual,2.0,19.3,1248 ,73.9,5.0,10
3917,749000,30000,Diesel,Individual,Manual,1.0,21.5,1497 ,108.5,5.0,3
3918,150000,70000,Diesel,Individual,Manual,2.0,19.09,1396 ,69,5.0,11
3920,58000,170000,Petrol,Individual,Manual,3.0,17.3,993 ,60,5.0,18
3921,200000,120000,Diesel,Individual,Manual,3.0,21.0,1461 ,64.1,5.0,10
3923,240000,168000,Diesel,Individual,Manual,2.0,22.3,1248 ,74,5.0,7
3924,515000,60000,Diesel,Individual,Manual,2.0,25.8,1498 ,98.6,5.0,4
3925,145000,120000,Petrol,Individual,Manual,2.0,19.7,796 ,46.3,5.0,13
3926,450000,5800,Petrol,Individual,Manual,2.0,20.51,998 ,67.04,5.0,5
3927,179000,68700,Petrol,Individual,Manual,3.0,19.0,998 ,66.1,5.0,11
3928,220000,108000,Petrol,Individual,Manual,3.0,13.9,1599 ,103.2,5.0,14
3929,500000,40000,Petrol,Individual,Manual,1.0,17.57,1193 ,88.7,5.0,1
3930,190000,100000,Diesel,Individual,Manual,2.0,17.8,1399 ,67,5.0,12
3931,200000,40000,Diesel,Individual,Manual,1.0,25.44,936 ,56.3,5.0,6
3932,850000,90000,Petrol,Individual,Manual,1.0,17.0,1497 ,121.36,5.0,3
3933,270000,60000,Petrol,Individual,Manual,2.0,16.47,1198 ,73.9,5.0,10
3934,335000,17000,Petrol,Individual,Manual,1.0,21.1,814 ,55.2,5.0,5
3935,459999,5000,Petrol,Individual,Manual,1.0,20.51,998 ,67.04,5.0,3
3936,710000,60000,Diesel,Individual,Manual,1.0,24.3,1248 ,88.5,5.0,4
3937,330000,140000,Diesel,Individual,Manual,2.0,26.59,1248 ,74,5.0,6
3938,1515000,15000,Diesel,Individual,Manual,1.0,17.1,1956 ,170,5.0,4
